"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Демонстрация POST запроса с авторизацией","252","3. POST с Basic Auth","","Tue May 05 17:33:09 UTC 2026","passed","Tue May 05 17:33:09 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"","14","4. Парсинг кастомного claim 'name' из JWT","","Tue May 05 17:33:11 UTC 2026","passed","Tue May 05 17:33:11 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"","10","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Tue May 05 17:33:12 UTC 2026","passed","Tue May 05 17:33:12 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"PUT запрос с form-encoded данными","204","4. PUT с form parameters","","Tue May 05 17:33:04 UTC 2026","passed","Tue May 05 17:33:04 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Проверка обработки несуществующего ресурса","64","4. Обработка ошибки в акторе","","Tue May 05 17:33:13 UTC 2026","passed","Tue May 05 17:33:13 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"","169","5. PUT с form params — обновление данных сотрудника","","Tue May 05 17:33:04 UTC 2026","passed","Tue May 05 17:33:04 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"Проверяем, что api_key передаётся как query-параметр","190","5. GET с API Key в query-параметре 'api_key'","","Tue May 05 17:33:00 UTC 2026","passed","Tue May 05 17:33:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Использование AuthApiClient с базовыми методами","68","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue May 05 17:33:08 UTC 2026","passed","Tue May 05 17:33:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Демонстрация работы с моделью Comment","73","18. GET запрос - получение комментариев к посту","","Tue May 05 17:33:08 UTC 2026","passed","Tue May 05 17:33:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","175","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue May 05 17:33:02 UTC 2026","passed","Tue May 05 17:33:02 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Обновление данных с Bearer токеном","183","10. PUT с Bearer Token","","Tue May 05 17:33:10 UTC 2026","passed","Tue May 05 17:33:10 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
