"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Удаление поста","99","12. DELETE запрос","","Tue May 19 18:27:01 UTC 2026","passed","Tue May 19 18:27:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","21","3. Парсинг subject (sub) из JWT","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"Проверка обработки невалидного токена","782","14. Негативный тест - невалидный Bearer токен","","Tue May 19 18:26:54 UTC 2026","passed","Tue May 19 18:26:55 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"","350","10. PATCH — частичное обновление через httpbin","","Tue May 19 18:27:00 UTC 2026","passed","Tue May 19 18:27:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"Демонстрация GET запроса с корректными credentials","1099","1. GET с Basic Auth - успешная авторизация","","Tue May 19 18:26:46 UTC 2026","passed","Tue May 19 18:26:48 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"","111","Создание пользователей по данным из CSV [2] POST /users Jane Roe <jane@example.com>","","Tue May 19 18:26:40 UTC 2026","passed","Tue May 19 18:26:41 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"","14","9. WireMock: PUT с Digest для разных id PUT /data/100 → 200","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","15","6. Обновление токена через Refresh Token grant","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testRefreshToken"
"","434","6. SOAP — некорректный namespace возвращает Fault","","Tue May 19 18:26:34 UTC 2026","passed","Tue May 19 18:26:34 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
"Негативный тест: запрос без ключа к защищённому ресурсу","369","4. Проверка, что без API Key возвращается 401","","Tue May 19 18:26:36 UTC 2026","passed","Tue May 19 18:26:36 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithoutApiKeyReturns401"
"","434","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Tue May 19 18:26:33 UTC 2026","passed","Tue May 19 18:26:33 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","120","Создание постов по данным из JSON [4] POST /posts title=""PostRequest{userId=1, title=Long body, body=Очень длинное тело поста для проверки edge case ............................................, tags=[]}""","","Tue May 19 18:26:42 UTC 2026","passed","Tue May 19 18:26:42 UTC 2026","","Data-Driven — JSON источник для posts","ru.learning.java.clients.api.data_driven.post.PostJsonDataDrivenTest","createPostFromJson"
"","14","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"Полное обновление поста","110","8. PUT запрос - обновление ресурса","","Tue May 19 18:27:00 UTC 2026","passed","Tue May 19 18:27:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","13","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Tue May 19 18:26:44 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Все детали запроса и ответа автоматически попадают в Allure отчет","184","1. GET запрос с автоматическим Allure логированием","","Tue May 19 18:27:03 UTC 2026","passed","Tue May 19 18:27:03 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","344","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue May 19 18:26:39 UTC 2026","passed","Tue May 19 18:26:39 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"","437","1. Загрузка текстового файла","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:57 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"","115","Создание пользователей по данным из JSON [3] POST /users CreateUserRequest(name=Alex Smith, email=alex@example.com, username=alex_smith)","","Tue May 19 18:26:42 UTC 2026","passed","Tue May 19 18:26:42 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"JWT состоит из header.payload.signature в Base64","12","2. Структура JWT: три части разделённые точкой","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"Частичное обновление с Bearer токеном","1473","11. PATCH с Bearer Token","","Tue May 19 18:26:51 UTC 2026","passed","Tue May 19 18:26:53 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBearerToken"
"","12","15. iat меньше exp — токен выдан до истечения","","Tue May 19 18:26:44 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"Демонстрация асинхронного выполнения POST запроса","100","2. Выполнение POST запроса через актор","","Tue May 19 18:27:02 UTC 2026","passed","Tue May 19 18:27:03 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testPostRequestWithActor"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","711","10. Сравнение способов передачи API Key","","Tue May 19 18:26:39 UTC 2026","passed","Tue May 19 18:26:40 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"Сервер отклоняет запрос с истёкшим JWT","8","10. Истёкший токен → 401 от сервера","","Tue May 19 18:26:44 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
"","108","Создание пользователей по данным из JSON [1] POST /users CreateUserRequest(name=John Doe, email=john@example.com, username=john_doe)","","Tue May 19 18:26:42 UTC 2026","passed","Tue May 19 18:26:42 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"Демонстрирует двухшаговый flow: первый 401, второй 200","12","3. WireMock: повторный запрос с Digest-заголовком возвращает 200","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestFlowOnWireMock"
"Создание нового поста","116","6. POST запрос с JSON телом","","Tue May 19 18:27:00 UTC 2026","passed","Tue May 19 18:27:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"","1","Невалидный email отлавливается @Email","","Tue May 19 18:27:04 UTC 2026","passed","Tue May 19 18:27:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testInvalidEmailDetected"
"","6","@Positive отлавливает отрицательный id","","Tue May 19 18:27:04 UTC 2026","passed","Tue May 19 18:27:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"","431","3. SOAP — конвертация нуля","","Tue May 19 18:26:31 UTC 2026","passed","Tue May 19 18:26:32 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
"","0","Username с пробелом не соответствует @Pattern","","Tue May 19 18:27:04 UTC 2026","passed","Tue May 19 18:27:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"Альтернативный способ создания объекта CreateUserRequest","107","21. POST запрос - создание пользователя через конструктор","","Tue May 19 18:27:02 UTC 2026","passed","Tue May 19 18:27:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"POST на /oauth/token с grant_type=client_credentials","161","1. Получение токена через Client Credentials grant","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"","28","6. WireMock: POST с пустым телом проходит аутентификацию","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"PUT запрос с form-encoded данными","379","4. PUT с form parameters","","Tue May 19 18:26:45 UTC 2026","passed","Tue May 19 18:26:45 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","31","20. Полный flow: логин → рефреш → защищённый ресурс","","Tue May 19 18:26:44 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"","2","Каскадная валидация: @Valid пробивается до Address и Company","","Tue May 19 18:27:04 UTC 2026","passed","Tue May 19 18:27:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"","453","5. SOAP — параметризованная конвертация чисел в слова 42 → должно содержать 'forty'","","Tue May 19 18:26:33 UTC 2026","passed","Tue May 19 18:26:33 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","39","9. GET защищённого ресурса с валидным JWT","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"Client Credentials → access_token → защищённый GET","27","8. Полный OAuth flow: получить токен → использовать для запроса","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","16","5. Ответ содержит refresh_token при Password grant","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","349","8. GET с API Key как Basic Auth username (Stripe-style)","","Tue May 19 18:26:39 UTC 2026","passed","Tue May 19 18:26:39 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"Проверка обработки 404 ошибки","26","13. Негативный тест - несуществующий ресурс","","Tue May 19 18:27:01 UTC 2026","passed","Tue May 19 18:27:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"Проверка обработки несуществующего ресурса","24","4. Обработка ошибки в акторе","","Tue May 19 18:27:03 UTC 2026","passed","Tue May 19 18:27:03 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"","44","8. POST с сериализацией Java-объекта через Jackson","","Tue May 19 18:26:56 UTC 2026","passed","Tue May 19 18:26:56 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"Использование AuthApiClient с базовыми методами","27","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue May 19 18:27:01 UTC 2026","passed","Tue May 19 18:27:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"","32","12. POST защищённого ресурса с валидным JWT → 201","","Tue May 19 18:26:44 UTC 2026","passed","Tue May 19 18:26:44 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"","9","11. Получение токена с неверным client_secret → 401","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"","14","3. Токен ещё не истёк сразу после получения","","Tue May 19 18:26:43 UTC 2026","passed","Tue May 19 18:26:43 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
