"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка обработки ошибок с логированием в Allure","75","7. Негативный тест с Allure отчетом","","Sat May 09 14:42:49 UTC 2026","passed","Sat May 09 14:42:50 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testNegativeScenarioWithAllure"
"","12","5. Парсинг алгоритма подписи из заголовка JWT","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtAlgorithm"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","20","3. Парсинг subject (sub) из JWT","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"PUT запрос с form-encoded данными","190","4. PUT с form parameters","","Sat May 09 14:42:58 UTC 2026","passed","Sat May 09 14:42:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Проверка десериализации одного комментария","59","19. GET запрос - получение конкретного комментария","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetSingleComment"
"Демонстрация добавления вложений в отчет","185","6. Тест с attachment в Allure","","Sat May 09 14:42:49 UTC 2026","passed","Sat May 09 14:42:49 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testWithAttachments"
"","12","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"POST /auth/login возвращает JWT токен","17","1. Получение JWT токена через логин/пароль","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFetchJwtToken"
"Демонстрация асинхронного выполнения GET запроса","74","1. Выполнение GET запроса через актор","","Sat May 09 14:43:10 UTC 2026","passed","Sat May 09 14:43:10 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testGetRequestWithActor"
"","865","2. Неверный пароль → 401 от httpbin","","Sat May 09 14:43:08 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthWrongPassword"
"Демонстрирует двухшаговый flow: первый 401, второй 200","18","3. WireMock: повторный запрос с Digest-заголовком возвращает 200","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestFlowOnWireMock"
"","10","11. Получение токена с неверным client_secret → 401","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"Проверка что API отвечает быстро","74","14. Валидация времени ответа","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"Удаление поста","95","12. DELETE запрос","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"","17","4. Получение токена через Resource Owner Password grant","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"","0","8. POST с сериализацией Java-объекта через Jackson","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","785","1. GET с API Key в заголовке X-API-Key","","Sat May 09 14:42:53 UTC 2026","passed","Sat May 09 14:42:53 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"Проверка обработки 404 ошибки","56","13. Негативный тест - несуществующий ресурс","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"POST запрос с телом и API Key в заголовке","199","3. POST с API Key в заголовке X-API-Key","","Sat May 09 14:42:54 UTC 2026","passed","Sat May 09 14:42:54 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"","13","10. Запрос к защищённому ресурсу без токена → 401","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithoutToken"
"","262","1. Получение XML и извлечение значения тега","","Sat May 09 14:42:56 UTC 2026","passed","Sat May 09 14:42:56 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"Пошаговое создание и валидация поста","161","4. Создание поста с подробными шагами","","Sat May 09 14:42:49 UTC 2026","passed","Sat May 09 14:42:49 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"Демонстрация использования CreateUserRequest с Lombok Builder","115","20. POST запрос - создание пользователя с Builder","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"Проверяем, что api_key передаётся как query-параметр","336","5. GET с API Key в query-параметре 'api_key'","","Sat May 09 14:42:54 UTC 2026","passed","Sat May 09 14:42:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Работа с Comment моделью через TestSpecification","128","3. Получение комментариев с детальным логированием","","Sat May 09 14:42:49 UTC 2026","passed","Sat May 09 14:42:49 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetCommentsWithAllure"
"","6","21. Невалидный refresh_token → 401","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidRefreshTokenRejected"
"Демонстрация PUT запроса с авторизацией","188","4. PUT с Basic Auth","","Sat May 09 14:43:03 UTC 2026","passed","Sat May 09 14:43:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","168","8. GET с API Key как Basic Auth username (Stripe-style)","","Sat May 09 14:42:56 UTC 2026","passed","Sat May 09 14:42:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"Валидация Content-Type и других заголовков","67","15. Проверка заголовков ответа","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"Проверяем полный flow Digest Auth: 401 challenge → response с MD5-хэшем","257","1. Успешный Digest на httpbin.org","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthSuccess"
"","288","3. Файл + поля формы","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:10 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"","16","5. Ответ содержит refresh_token при Password grant","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"","11","4. Парсинг кастомного claim 'name' из JWT","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"","12","16. iat в прошлом — токен уже был выдан","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
