"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","13. POST с истёкшим JWT → 401","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","12","14. Токен имеет поле iat (время выдачи)","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"Пошаговое создание и валидация поста","171","4. Создание поста с подробными шагами","","Mon May 11 09:00:56 UTC 2026","passed","Mon May 11 09:00:57 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"Создание нового поста","140","6. POST запрос с JSON телом","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"","12","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","9","18. Параметризованная проверка timestamp-claims Timestamp claim 'iat' not null","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"","38","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"Создание поста из Java объекта","133","7. POST запрос с объектом","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"Отправка данных с Bearer токеном","357","9. POST с Bearer Token","","Mon May 11 09:01:18 UTC 2026","passed","Mon May 11 09:01:18 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBearerToken"
"Демонстрация GET запроса с Bearer токеном","1399","8. GET с Bearer Token","","Mon May 11 09:01:17 UTC 2026","passed","Mon May 11 09:01:18 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"Демонстрация базового GET запроса и валидации статус кода","62","1. Простой GET запрос - получение списка пользователей","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Демонстрация добавления вложений в отчет","145","6. Тест с attachment в Allure","","Mon May 11 09:00:57 UTC 2026","passed","Mon May 11 09:00:57 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testWithAttachments"
"","271","2. Валидация XML через Hamcrest hasXPath","","Mon May 11 09:01:07 UTC 2026","passed","Mon May 11 09:01:08 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","7","4. WireMock: первый запрос содержит challenge","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"Полное обновление поста","281","8. PUT запрос - обновление ресурса","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:13 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","288","11. PATCH — частичное обновление через Map и ObjectMapper","","Mon May 11 09:01:13 UTC 2026","passed","Mon May 11 09:01:13 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"PATCH запрос с form-encoded данными","289","7. PATCH с form parameters","","Mon May 11 09:01:11 UTC 2026","passed","Mon May 11 09:01:11 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"Демонстрация POST запроса с авторизацией","320","3. POST с Basic Auth","","Mon May 11 09:01:15 UTC 2026","passed","Mon May 11 09:01:15 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"Использование AuthApiClient с базовыми методами","56","16. Комбинированный тест - AuthApiClient с базовыми методами","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Проверка обработки несуществующего ресурса","54","4. Обработка ошибки в акторе","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"Демонстрация использования CreateUserRequest с Lombok Builder","136","20. POST запрос - создание пользователя с Builder","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"","298","10. PATCH — частичное обновление через httpbin","","Mon May 11 09:01:13 UTC 2026","passed","Mon May 11 09:01:13 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"","418","4. POST с JAXB объектом","","Mon May 11 09:01:08 UTC 2026","passed","Mon May 11 09:01:09 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"Валидация Content-Type и других заголовков","54","15. Проверка заголовков ответа","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"Проверка обработки невалидного токена","289","14. Негативный тест - невалидный Bearer токен","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"","10","4. Парсинг кастомного claim 'name' из JWT","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"","11","15. iat меньше exp — токен выдан до истечения","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"Проверка обработки 401 Unauthorized","263","2. GET с Basic Auth - неверные credentials","","Mon May 11 09:01:15 UTC 2026","passed","Mon May 11 09:01:15 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"","136","POST /users — отправляем только валидную модель","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:22 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"","12","9. WireMock: PUT с Digest для разных id PUT /data/42 → 200","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","3","Каскадная валидация: @Valid пробивается до Address и Company","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"","336","1. Загрузка текстового файла","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"","349","5. SOAP — параметризованная конвертация чисел в слова 999 → должно содержать 'nine hundred'","","Mon May 11 09:01:01 UTC 2026","passed","Mon May 11 09:01:01 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Обновление только заголовка поста","130","9. PATCH запрос - частичное обновление","","Mon May 11 09:01:13 UTC 2026","passed","Mon May 11 09:01:13 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"Удаление ресурса с Bearer токеном","817","12. DELETE с Bearer Token","","Mon May 11 09:01:19 UTC 2026","passed","Mon May 11 09:01:20 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","331","8. GET с API Key как Basic Auth username (Stripe-style)","","Mon May 11 09:01:05 UTC 2026","passed","Mon May 11 09:01:06 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
