"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Демонстрация работы с моделью Comment","37","18. GET запрос - получение комментариев к посту","","Tue May 12 19:38:06 UTC 2026","passed","Tue May 12 19:38:06 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"","18","4. Получение токена через Resource Owner Password grant","","Tue May 12 19:38:05 UTC 2026","passed","Tue May 12 19:38:05 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"Проверка обработки 401 Unauthorized","192","2. GET с Basic Auth - неверные credentials","","Tue May 12 19:38:07 UTC 2026","passed","Tue May 12 19:38:07 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"","189","GET /users — каждый элемент списка валиден","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetUsersListAllItemsValid"
"Демонстрация базового GET запроса и валидации статус кода","49","1. Простой GET запрос - получение списка пользователей","","Tue May 12 19:38:05 UTC 2026","passed","Tue May 12 19:38:05 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Создание поста и получение его комментариев","100","22. Комплексный сценарий - создание поста и комментариев","","Tue May 12 19:38:06 UTC 2026","passed","Tue May 12 19:38:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"","111","3. Файл + поля формы","","Tue May 12 19:38:11 UTC 2026","passed","Tue May 12 19:38:11 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"","7","13. POST с истёкшим JWT → 401","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","14","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Создание пользователя с логированием в Allure","195","2. POST запрос создания пользователя с Allure","","Tue May 12 19:37:55 UTC 2026","passed","Tue May 12 19:37:55 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","26","3. Парсинг subject (sub) из JWT","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"PATCH запрос с form-encoded данными","370","7. PATCH с form parameters","","Tue May 12 19:38:04 UTC 2026","passed","Tue May 12 19:38:04 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"Демонстрация PUT запроса с авторизацией","108","4. PUT с Basic Auth","","Tue May 12 19:38:07 UTC 2026","passed","Tue May 12 19:38:07 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"","13","@Positive отлавливает отрицательный id","","Tue May 12 19:38:12 UTC 2026","passed","Tue May 12 19:38:12 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","112","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue May 12 19:38:01 UTC 2026","passed","Tue May 12 19:38:01 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Демонстрация использования CreateUserRequest с Lombok Builder","73","20. POST запрос - создание пользователя с Builder","","Tue May 12 19:38:06 UTC 2026","passed","Tue May 12 19:38:06 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"Client Credentials → access_token → защищённый GET","27","8. Полный OAuth flow: получить токен → использовать для запроса","","Tue May 12 19:38:05 UTC 2026","passed","Tue May 12 19:38:05 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","1","requireValid бросает исключение для невалидной модели","","Tue May 12 19:38:12 UTC 2026","passed","Tue May 12 19:38:12 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Проверка полей пользователя различными способами","58","4. Валидация JSON структуры с Hamcrest матчерами","","Tue May 12 19:38:05 UTC 2026","passed","Tue May 12 19:38:05 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"","61","Создание пользователей по данным из JSON [2] POST /users CreateUserRequest(name=Jane Roe, email=jane@example.com, username=jane_roe)","","Tue May 12 19:38:11 UTC 2026","passed","Tue May 12 19:38:11 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"","12","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Tue May 12 19:38:11 UTC 2026","passed","Tue May 12 19:38:11 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","20","19. Обновление токена через refresh_token","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"","468","2. SOAP — валидация ответа через XPath","","Tue May 12 19:37:56 UTC 2026","passed","Tue May 12 19:37:57 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","56","POST /users — отправляем только валидную модель","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"Создание пользователя, поста и получение комментариев","205","5. Комплексный сценарий с множественными шагами","","Tue May 12 19:37:55 UTC 2026","passed","Tue May 12 19:37:56 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"","613","1. SOAP — конвертация числа в слова","","Tue May 12 19:37:56 UTC 2026","passed","Tue May 12 19:37:56 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"","3","Пустое имя и username отлавливаются @NotBlank","","Tue May 12 19:38:12 UTC 2026","passed","Tue May 12 19:38:12 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"exp должен быть в будущем относительно текущего времени","12","7. Валидный токен ещё не истёк","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"API Key не должен вытеснять другие query-параметры","118","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue May 12 19:38:00 UTC 2026","passed","Tue May 12 19:38:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","13","16. iat в прошлом — токен уже был выдан","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"Проверка обработки несуществующего ресурса","37","4. Обработка ошибки в акторе","","Tue May 12 19:38:12 UTC 2026","passed","Tue May 12 19:38:12 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"Проверка обработки 404 ошибки","31","13. Негативный тест - несуществующий ресурс","","Tue May 12 19:38:06 UTC 2026","passed","Tue May 12 19:38:06 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"","133","11. PATCH — частичное обновление через Map и ObjectMapper","","Tue May 12 19:38:06 UTC 2026","passed","Tue May 12 19:38:06 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"","127","4. Inline multipart без клиента","","Tue May 12 19:38:11 UTC 2026","passed","Tue May 12 19:38:12 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"Демонстрация GET запроса с корректными credentials","162","1. GET с Basic Auth - успешная авторизация","","Tue May 12 19:38:07 UTC 2026","passed","Tue May 12 19:38:07 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"","34","GET /users/1 — ответ соответствует Bean Validation модели User","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetSingleUserMatchesContract"
"JWT состоит из header.payload.signature в Base64","14","2. Структура JWT: три части разделённые точкой","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"Демонстрация GET запроса с Bearer токеном","312","8. GET с Bearer Token","","Tue May 12 19:38:08 UTC 2026","passed","Tue May 12 19:38:08 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"","13","14. Токен имеет поле iat (время выдачи)","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"","181","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Tue May 12 19:37:58 UTC 2026","passed","Tue May 12 19:37:58 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","10","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Tue May 12 19:38:09 UTC 2026","passed","Tue May 12 19:38:09 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","47","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Tue May 12 19:38:05 UTC 2026","passed","Tue May 12 19:38:05 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"GET запрос с form parameters в query string","283","3. GET с form parameters","","Tue May 12 19:38:03 UTC 2026","passed","Tue May 12 19:38:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
