"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","2","8. Истёкший токен: exp в прошлом","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"","1","requireValid возвращает объект, если он валиден","","Tue May 19 17:41:36 UTC 2026","passed","Tue May 19 17:41:36 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"","44","7. GET защищённого ресурса с валидным токеном","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithToken"
"Все детали запроса и ответа автоматически попадают в Allure отчет","273","1. GET запрос с автоматическим Allure логированием","","Tue May 19 17:41:35 UTC 2026","passed","Tue May 19 17:41:35 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Демонстрация DELETE запроса с авторизацией","263","6. DELETE с Basic Auth","","Tue May 19 17:41:23 UTC 2026","passed","Tue May 19 17:41:24 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"API Key не должен вытеснять другие query-параметры","258","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue May 19 17:41:14 UTC 2026","passed","Tue May 19 17:41:14 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"Удаление ресурса с Bearer токеном","259","12. DELETE с Bearer Token","","Tue May 19 17:41:25 UTC 2026","passed","Tue May 19 17:41:26 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"","21","5. Ответ содержит refresh_token при Password grant","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"exp должен быть в будущем относительно текущего времени","14","7. Валидный токен ещё не истёк","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","522","2. GET с API Key в заголовке Authorization (кастомный формат)","","Tue May 19 17:41:12 UTC 2026","passed","Tue May 19 17:41:13 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"Демонстрация асинхронного выполнения GET запроса","114","1. Выполнение GET запроса через актор","","Tue May 19 17:41:34 UTC 2026","passed","Tue May 19 17:41:35 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testGetRequestWithActor"
"Проверка обработки ошибок с логированием в Allure","90","7. Негативный тест с Allure отчетом","","Tue May 19 17:41:36 UTC 2026","passed","Tue May 19 17:41:36 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testNegativeScenarioWithAllure"
"Демонстрация параллельной работы нескольких акторов","180","3. Параллельное выполнение нескольких запросов","","Tue May 19 17:41:35 UTC 2026","passed","Tue May 19 17:41:35 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","7","4. WireMock: первый запрос содержит challenge","","Tue May 19 17:41:27 UTC 2026","passed","Tue May 19 17:41:27 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"","2","Пустое имя и username отлавливаются @NotBlank","","Tue May 19 17:41:36 UTC 2026","passed","Tue May 19 17:41:36 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"","2","Каскадная валидация: @Valid пробивается до Address и Company","","Tue May 19 17:41:36 UTC 2026","passed","Tue May 19 17:41:36 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"Проверка обработки несуществующего ресурса","80","4. Обработка ошибки в акторе","","Tue May 19 17:41:35 UTC 2026","passed","Tue May 19 17:41:35 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"","183","Создание пользователей по данным из JSON [2] POST /users CreateUserRequest(name=Jane Roe, email=jane@example.com, username=jane_roe)","","Tue May 19 17:41:17 UTC 2026","passed","Tue May 19 17:41:18 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"GET запрос с form parameters в query string","254","3. GET с form parameters","","Tue May 19 17:41:20 UTC 2026","passed","Tue May 19 17:41:20 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Создание пользователя, поста и получение комментариев","324","5. Комплексный сценарий с множественными шагами","","Tue May 19 17:41:36 UTC 2026","passed","Tue May 19 17:41:36 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"","22","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Tue May 19 17:41:28 UTC 2026","passed","Tue May 19 17:41:28 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","312","11. PATCH — частичное обновление через Map и ObjectMapper","","Tue May 19 17:41:33 UTC 2026","passed","Tue May 19 17:41:33 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"Использование AuthApiClient с базовыми методами","77","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue May 19 17:41:33 UTC 2026","passed","Tue May 19 17:41:33 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","384","1. GET с API Key в заголовке X-API-Key","","Tue May 19 17:41:12 UTC 2026","passed","Tue May 19 17:41:12 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"Валидация Content-Type и других заголовков","78","15. Проверка заголовков ответа","","Tue May 19 17:41:33 UTC 2026","passed","Tue May 19 17:41:33 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"Демонстрация PUT запроса с авторизацией","434","4. PUT с Basic Auth","","Tue May 19 17:41:23 UTC 2026","passed","Tue May 19 17:41:23 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"Проверка полей пользователя различными способами","102","4. Валидация JSON структуры с Hamcrest матчерами","","Tue May 19 17:41:32 UTC 2026","passed","Tue May 19 17:41:32 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"","15","14. Токен имеет поле iat (время выдачи)","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"","507","4. POST с JAXB объектом","","Tue May 19 17:41:31 UTC 2026","passed","Tue May 19 17:41:31 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"Демонстрация использования CreateUserRequest с Lombok Builder","135","20. POST запрос - создание пользователя с Builder","","Tue May 19 17:41:34 UTC 2026","passed","Tue May 19 17:41:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"","19","16. iat в прошлом — токен уже был выдан","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"Проверка обработки невалидного токена","255","14. Негативный тест - невалидный Bearer токен","","Tue May 19 17:41:26 UTC 2026","passed","Tue May 19 17:41:26 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","255","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue May 19 17:41:16 UTC 2026","passed","Tue May 19 17:41:16 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Создание поста и получение его комментариев","205","22. Комплексный сценарий - создание поста и комментариев","","Tue May 19 17:41:34 UTC 2026","passed","Tue May 19 17:41:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"Получение конкретного пользователя по ID","108","2. GET запрос с path параметром","","Tue May 19 17:41:31 UTC 2026","passed","Tue May 19 17:41:31 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Полный цикл: получение токена и использование его для запросов","506","13. Комплексный сценарий - получение и использование токена","","Tue May 19 17:41:26 UTC 2026","passed","Tue May 19 17:41:26 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"","85","GET /users/1 — ответ соответствует Bean Validation модели User","","Tue May 19 17:41:27 UTC 2026","passed","Tue May 19 17:41:27 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetSingleUserMatchesContract"
"","31","19. Обновление токена через refresh_token","","Tue May 19 17:41:19 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"","312","3. Файл + поля формы","","Tue May 19 17:41:29 UTC 2026","passed","Tue May 19 17:41:29 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"Полное обновление поста","123","8. PUT запрос - обновление ресурса","","Tue May 19 17:41:32 UTC 2026","passed","Tue May 19 17:41:32 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","127","Создание пользователей по данным из CSV [2] POST /users Jane Roe <jane@example.com>","","Tue May 19 17:41:17 UTC 2026","passed","Tue May 19 17:41:17 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"POST на /oauth/token с grant_type=client_credentials","144","1. Получение токена через Client Credentials grant","","Tue May 19 17:41:18 UTC 2026","passed","Tue May 19 17:41:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"Создание пользователя с логированием в Allure","165","2. POST запрос создания пользователя с Allure","","Tue May 19 17:41:35 UTC 2026","passed","Tue May 19 17:41:35 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
