"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","214","GET /users — каждый элемент списка валиден","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetUsersListAllItemsValid"
"Разные API используют разные имена параметра: apikey, api_key, key, token","773","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Sat May 09 14:27:14 UTC 2026","passed","Sat May 09 14:27:15 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"","262","5. SOAP — параметризованная конвертация чисел в слова 42 → должно содержать 'forty'","","Sat May 09 14:27:11 UTC 2026","passed","Sat May 09 14:27:12 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","15","3. Токен ещё не истёк сразу после получения","","Sat May 09 14:27:19 UTC 2026","passed","Sat May 09 14:27:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"Использование AuthApiClient с базовыми методами","52","16. Комбинированный тест - AuthApiClient с базовыми методами","","Sat May 09 14:27:21 UTC 2026","passed","Sat May 09 14:27:21 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Проверяем, что api_key передаётся как query-параметр","215","5. GET с API Key в query-параметре 'api_key'","","Sat May 09 14:27:14 UTC 2026","passed","Sat May 09 14:27:14 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Проверка обработки невалидного токена","136","14. Негативный тест - невалидный Bearer токен","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"","16","@Positive отлавливает отрицательный id","","Sat May 09 14:27:28 UTC 2026","passed","Sat May 09 14:27:28 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"","12","14. Токен имеет поле iat (время выдачи)","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"","274","5. SOAP — параметризованная конвертация чисел в слова 1 → должно содержать 'one'","","Sat May 09 14:27:11 UTC 2026","passed","Sat May 09 14:27:11 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Демонстрация POST запроса с авторизацией","205","3. POST с Basic Auth","","Sat May 09 14:27:22 UTC 2026","passed","Sat May 09 14:27:22 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"Демонстрация GET запроса с корректными credentials","239","1. GET с Basic Auth - успешная авторизация","","Sat May 09 14:27:21 UTC 2026","passed","Sat May 09 14:27:21 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"","286","1. Получение XML и извлечение значения тега","","Sat May 09 14:27:16 UTC 2026","passed","Sat May 09 14:27:16 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"","13","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","156","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Sat May 09 14:27:15 UTC 2026","passed","Sat May 09 14:27:15 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Валидация Content-Type и других заголовков","49","15. Проверка заголовков ответа","","Sat May 09 14:27:21 UTC 2026","passed","Sat May 09 14:27:21 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"","13","10. Запрос к защищённому ресурсу без токена → 401","","Sat May 09 14:27:19 UTC 2026","passed","Sat May 09 14:27:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithoutToken"
"","214","2. Неверный пароль → 401 от httpbin","","Sat May 09 14:27:26 UTC 2026","passed","Sat May 09 14:27:26 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthWrongPassword"
"","1","requireValid возвращает объект, если он валиден","","Sat May 09 14:27:28 UTC 2026","passed","Sat May 09 14:27:28 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"Создание пользователя, поста и получение комментариев","372","5. Комплексный сценарий с множественными шагами","","Sat May 09 14:27:09 UTC 2026","passed","Sat May 09 14:27:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"","4","Пустое имя и username отлавливаются @NotBlank","","Sat May 09 14:27:28 UTC 2026","passed","Sat May 09 14:27:28 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"","220","3. Файл + поля формы","","Sat May 09 14:27:27 UTC 2026","passed","Sat May 09 14:27:27 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","31","20. Полный flow: логин → рефреш → защищённый ресурс","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"Создание поста и получение его комментариев","154","22. Комплексный сценарий - создание поста и комментариев","","Sat May 09 14:27:21 UTC 2026","passed","Sat May 09 14:27:21 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"","657","4. Inline multipart без клиента","","Sat May 09 14:27:27 UTC 2026","passed","Sat May 09 14:27:28 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"POST на /oauth/token с grant_type=client_credentials","141","1. Получение токена через Client Credentials grant","","Sat May 09 14:27:19 UTC 2026","passed","Sat May 09 14:27:19 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"Фильтрация постов по userId","84","3. GET запрос с query параметрами","","Sat May 09 14:27:19 UTC 2026","passed","Sat May 09 14:27:19 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"Проверка что API отвечает быстро","74","14. Валидация времени ответа","","Sat May 09 14:27:20 UTC 2026","passed","Sat May 09 14:27:21 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"Демонстрация PUT запроса с авторизацией","184","4. PUT с Basic Auth","","Sat May 09 14:27:22 UTC 2026","passed","Sat May 09 14:27:22 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"","140","2. Загрузка файла из classpath","","Sat May 09 14:27:26 UTC 2026","passed","Sat May 09 14:27:27 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileFromClasspath"
"","8","13. POST с истёкшим JWT → 401","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","207","5. PUT с form params — обновление данных сотрудника","","Sat May 09 14:27:18 UTC 2026","passed","Sat May 09 14:27:18 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"Обновление только заголовка поста","86","9. PATCH запрос - частичное обновление","","Sat May 09 14:27:20 UTC 2026","passed","Sat May 09 14:27:20 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"Пошаговое создание и валидация поста","156","4. Создание поста с подробными шагами","","Sat May 09 14:27:09 UTC 2026","passed","Sat May 09 14:27:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"","108","POST /users — отправляем только валидную модель","","Sat May 09 14:27:25 UTC 2026","passed","Sat May 09 14:27:25 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
