"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","223","Создание пользователей по данным из CSV [1] POST /users John Doe <john@example.com>","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"","22","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","11","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","70","Создание пользователей по данным из CSV [2] POST /users Jane Roe <jane@example.com>","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"JWT состоит из header.payload.signature в Base64","17","2. Структура JWT: три части разделённые точкой","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"","17","4. Получение токена через Resource Owner Password grant","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"","52","Создание постов по данным из JSON [2] POST /posts PostRequest{userId=2, title=Hello World, body=Lorem ipsum dolor sit amet, tags=[]}","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Data-Driven — JSON источник для posts","ru.learning.java.clients.api.data_driven.PostJsonDataDrivenTest","createPostFromJson"
"","42","3. POST запрос с XML телом","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"POST /auth/login возвращает JWT токен","22","1. Получение JWT токена через логин/пароль","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFetchJwtToken"
"","2565","1. SOAP — конвертация числа в слова","","Tue May 19 18:08:56 UTC 2026","passed","Tue May 19 18:08:58 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"Получение конкретного пользователя по ID","65","2. GET запрос с path параметром","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Негативный тест: запрос без ключа к защищённому ресурсу","57","4. Проверка, что без API Key возвращается 401","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithoutApiKeyReturns401"
"Валидация Content-Type и других заголовков","41","15. Проверка заголовков ответа","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"","27","12. POST защищённого ресурса с валидным JWT → 201","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"Client Credentials → access_token → защищённый GET","22","8. Полный OAuth flow: получить токен → использовать для запроса","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"Работа с Comment моделью через TestSpecification","54","3. Получение комментариев с детальным логированием","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetCommentsWithAllure"
"","34","7. GET защищённого ресурса с валидным токеном","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithToken"
"Демонстрация PATCH запроса с авторизацией","49","5. PATCH с Basic Auth","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBasicAuth"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","101","10. Сравнение способов передачи API Key","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"","46","POST /users — отправляем только валидную модель","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"Проверка обработки ошибок с логированием в Allure","38","7. Негативный тест с Allure отчетом","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testNegativeScenarioWithAllure"
"","60","3. Файл + поля формы","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","53","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Разные API используют разные имена параметра: apikey, api_key, key, token","214","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"","1","Builder создаёт корректный объект и обеспечивает иммутабельность","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Immutables — демонстрация builder + проверки инвариантов","ru.learning.java.models.ImmutablesDemoTest","immutableBuilderWorks"
"","53","2. Валидация XML через Hamcrest hasXPath","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/42 → 200","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","55","8. POST с сериализацией Java-объекта через Jackson","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"","52","Создание постов по данным из CSV [3] POST /posts userId=3, title=Юникод заголовок","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"Проверка обработки несуществующего ресурса","41","4. Обработка ошибки в акторе","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"Отправка формы в формате application/x-www-form-urlencoded","61","1. POST с form parameters (без cookies)","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParams"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","60","8. GET с API Key как Basic Auth username (Stripe-style)","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"Проверка десериализации одного комментария","40","19. GET запрос - получение конкретного комментария","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetSingleComment"
"","48","11. PATCH — частичное обновление через Map и ObjectMapper","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"Использование AuthApiClient с базовыми методами","36","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Создание нового поста","62","6. POST запрос с JSON телом","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"Отправка формы с cookies","72","2. POST с form parameters и cookies","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Проверка обработки 401 Unauthorized","41","2. GET с Basic Auth - неверные credentials","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"Демонстрация параллельной работы нескольких акторов","51","3. Параллельное выполнение нескольких запросов","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"","1","Каскадная валидация: @Valid пробивается до Address и Company","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","26","3. Парсинг subject (sub) из JWT","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"","10","10. Запрос к защищённому ресурсу без токена → 401","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithoutToken"
"Удаление ресурса с Bearer токеном","49","12. DELETE с Bearer Token","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"Создание пользователя, поста и получение комментариев","132","5. Комплексный сценарий с множественными шагами","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"","2","Пустое имя и username отлавливаются @NotBlank","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"Удаление поста","43","12. DELETE запрос","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"API Key не должен вытеснять другие query-параметры","72","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","13","6. WireMock: POST с пустым телом проходит аутентификацию","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"Создание пользователя с логированием в Allure","79","2. POST запрос создания пользователя с Allure","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Создание поста из Java объекта","49","7. POST запрос с объектом","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"Проверка обработки невалидного токена","47","14. Негативный тест - невалидный Bearer токен","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
