"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","449","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Tue May 19 18:10:44 UTC 2026","passed","Tue May 19 18:10:45 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","15","4. Парсинг кастомного claim 'name' из JWT","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"","422","6. PUT с form params и session cookie","","Tue May 19 18:10:58 UTC 2026","passed","Tue May 19 18:10:59 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","12","9. WireMock: PUT с Digest для разных id PUT /data/42 → 200","","Tue May 19 18:11:08 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"Фильтрация постов по userId","45","3. GET запрос с query параметрами","","Tue May 19 18:11:12 UTC 2026","passed","Tue May 19 18:11:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"Демонстрация GET запроса с Bearer токеном","381","8. GET с Bearer Token","","Tue May 19 18:11:03 UTC 2026","passed","Tue May 19 18:11:03 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"","41","8. POST с сериализацией Java-объекта через Jackson","","Tue May 19 18:11:08 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"Демонстрация параллельной работы нескольких акторов","264","3. Параллельное выполнение нескольких запросов","","Tue May 19 18:11:15 UTC 2026","passed","Tue May 19 18:11:15 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"","262","Создание постов по данным из CSV [3] POST /posts userId=3, title=Юникод заголовок","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","0","8. Истёкший токен: exp в прошлом","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"","201","Создание постов по данным из CSV [1] POST /posts userId=1, title=Первый пост","","Tue May 19 18:10:52 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"","266","Создание пользователей по данным из CSV [3] POST /users Alex Smith <alex@example.com>","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:54 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"Обновление данных с Bearer токеном","388","10. PUT с Bearer Token","","Tue May 19 18:11:04 UTC 2026","passed","Tue May 19 18:11:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"","373","3. Файл + поля формы","","Tue May 19 18:11:09 UTC 2026","passed","Tue May 19 18:11:09 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"POST запрос с телом и API Key в заголовке","857","3. POST с API Key в заголовке X-API-Key","","Tue May 19 18:10:47 UTC 2026","passed","Tue May 19 18:10:48 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"","31","9. GET защищённого ресурса с валидным JWT","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"Демонстрация DELETE запроса с авторизацией","443","6. DELETE с Basic Auth","","Tue May 19 18:11:01 UTC 2026","passed","Tue May 19 18:11:02 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"Отправка формы в формате application/x-www-form-urlencoded","392","1. POST с form parameters (без cookies)","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:57 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParams"
"Проверка обработки невалидного токена","496","14. Негативный тест - невалидный Bearer токен","","Tue May 19 18:11:06 UTC 2026","passed","Tue May 19 18:11:07 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"Отправка формы с cookies","399","2. POST с form parameters и cookies","","Tue May 19 18:10:57 UTC 2026","passed","Tue May 19 18:10:57 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Использование AuthApiClient с базовыми методами","52","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue May 19 18:11:13 UTC 2026","passed","Tue May 19 18:11:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"","109","Создание пользователей по данным из JSON [3] POST /users CreateUserRequest(name=Alex Smith, email=alex@example.com, username=alex_smith)","","Tue May 19 18:10:54 UTC 2026","passed","Tue May 19 18:10:54 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"","12","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","19","4. Получение токена через Resource Owner Password grant","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","937","10. Сравнение способов передачи API Key","","Tue May 19 18:10:51 UTC 2026","passed","Tue May 19 18:10:52 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"","2","requireValid бросает исключение для невалидной модели","","Tue May 19 18:11:16 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Проверяем полный flow Digest Auth: 401 challenge → response с MD5-хэшем","455","1. Успешный Digest на httpbin.org","","Tue May 19 18:11:07 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthSuccess"
"","22","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Tue May 19 18:11:08 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","0","Username с пробелом не соответствует @Pattern","","Tue May 19 18:11:16 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"","1","@Value.Check падает на невалидных данных","","Tue May 19 18:11:16 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","Immutables — демонстрация builder + проверки инвариантов","ru.learning.java.models.ImmutablesDemoTest","immutableCheckGuardsInvariants"
"","260","Создание пользователей по данным из CSV [1] POST /users John Doe <john@example.com>","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"","369","4. Inline multipart без клиента","","Tue May 19 18:11:09 UTC 2026","passed","Tue May 19 18:11:10 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"API Key не должен вытеснять другие query-параметры","402","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue May 19 18:10:49 UTC 2026","passed","Tue May 19 18:10:49 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","13","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Tue May 19 18:10:56 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"","475","5. SOAP — параметризованная конвертация чисел в слова 1 → должно содержать 'one'","","Tue May 19 18:10:43 UTC 2026","passed","Tue May 19 18:10:44 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","450","2. Неверный пароль → 401 от httpbin","","Tue May 19 18:11:08 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthWrongPassword"
"Преобразование ответа в типизированный объект","36","5. Десериализация JSON в Java объект","","Tue May 19 18:11:12 UTC 2026","passed","Tue May 19 18:11:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"Создание пользователя, поста и получение комментариев","254","5. Комплексный сценарий с множественными шагами","","Tue May 19 18:11:15 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"GET запрос с form parameters в query string","376","3. GET с form parameters","","Tue May 19 18:10:57 UTC 2026","passed","Tue May 19 18:10:57 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Использование FormApiClient с базовыми методами","108","17. Комбинированный тест - FormApiClient с базовыми методами","","Tue May 19 18:11:14 UTC 2026","passed","Tue May 19 18:11:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testFormClientWithBasicMethods"
"","110","Создание пользователей по данным из JSON [1] POST /users CreateUserRequest(name=John Doe, email=john@example.com, username=john_doe)","","Tue May 19 18:10:54 UTC 2026","passed","Tue May 19 18:10:54 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"","0","requireValid возвращает объект, если он валиден","","Tue May 19 18:11:16 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"POST на /oauth/token с grant_type=client_credentials","166","1. Получение токена через Client Credentials grant","","Tue May 19 18:10:55 UTC 2026","passed","Tue May 19 18:10:56 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"Создание поста и получение его комментариев","127","22. Комплексный сценарий - создание поста и комментариев","","Tue May 19 18:11:14 UTC 2026","passed","Tue May 19 18:11:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"","375","3. POST запрос с XML телом","","Tue May 19 18:11:11 UTC 2026","passed","Tue May 19 18:11:11 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"","118","Создание постов по данным из CSV [4] POST /posts userId=1, title=Long body","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"","117","Создание постов по данным из CSV [2] POST /posts userId=2, title=Hello World","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"","7","@Positive отлавливает отрицательный id","","Tue May 19 18:11:16 UTC 2026","passed","Tue May 19 18:11:16 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"","343","11. PATCH — частичное обновление через Map и ObjectMapper","","Tue May 19 18:11:13 UTC 2026","passed","Tue May 19 18:11:13 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"","112","Создание пользователей по данным из CSV [2] POST /users Jane Roe <jane@example.com>","","Tue May 19 18:10:53 UTC 2026","passed","Tue May 19 18:10:53 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/100 → 200","","Tue May 19 18:11:08 UTC 2026","passed","Tue May 19 18:11:08 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","491","2. Валидация XML через Hamcrest hasXPath","","Tue May 19 18:11:10 UTC 2026","passed","Tue May 19 18:11:11 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
